FID,OBJECTID,ID,GWK,SHAPE
ENERGIEGWPABGROGD.1,1,22,Porengrundwasserleiter mit lokaler oder Grundwasserführung und nicht quantifizierten Leistungs- und Energieressourcen,"MULTIPOLYGON (((16.417956413790822 48.322670362164715, 16.417956269805998 48.32258043138634, 16.4168775209905 48.32258118013451, 16.41687738025109 48.322491249351344, 16.41647284997631 48.32249152752282, 16.416472708600264 48.3224015967383, 16.41606817902894 48.32240187258686, 16.41606803971313 48.32231194179904, 16.415663510848123 48.32231221712332, 16.415663372244076 48.32222228633323, 16.415258844083997 48.32222256023389, 16.4152587048433 48.32213262944244, 16.41485417738818 48.322132901919524, 16.414854040206297 48.32204297022554, 16.414314670755292 48.322043331314376, 16.414314533175155 48.32195340051804, 16.41391000712801 48.32195366967374, 16.41390987160669 48.32186373797491, 16.413505346265946 48.321864006606354, 16.413505211456382 48.321774074905235, 16.413100685472298 48.32177434211406, 16.413100551374484 48.32168441041066, 16.412696027442564 48.32168467529573, 16.412695895406245 48.321594744488465, 16.41242621235677 48.32159492028818, 16.41242607809698 48.32150498858142, 16.41202155557732 48.32150525109365, 16.412021423379016 48.321415320283066, 16.411751742619487 48.32141549449998, 16.411751610894537 48.32132556278811, 16.411347088440134 48.32132582382774, 16.411346957426897 48.32123589211361, 16.410942437030066 48.321236154426764, 16.410942306728533 48.32114622271037, 16.410672626036263 48.32114639709522, 16.410672496210744 48.32105646627618, 16.410267977226265 48.32105672621657, 16.410267848112426 48.32096679539527, 16.409998168361742 48.32096696819831, 16.409998039721266 48.32087703647576, 16.409728360442045 48.320877208645946, 16.409728232277523 48.32078727782073, 16.40932371541396 48.320787535338454, 16.409323587961126 48.32069760451099, 16.409053910973235 48.320697775997814, 16.409053782645373 48.32060784426998, 16.408649267194306 48.320608099415026, 16.408649140927775 48.3205181685834, 16.408379463531904 48.32051833759, 16.408379339089684 48.32042840765488, 16.408244499278776 48.320428491472, 16.40824412261915 48.32015869986125, 16.40837896036938 48.32015861514649, 16.408378455868498 48.319798892681234, 16.40851329267009 48.31979880780947, 16.40851278588166 48.31943908442425, 16.408647621735902 48.319439000294814, 16.40864711670501 48.31907927598707, 16.4087819502623 48.31907919170151, 16.408781697276016 48.31889932909006, 16.408916531705785 48.3188992437468, 16.40891627690098 48.31871938203041, 16.40905111085614 48.318719296529636, 16.409050982543533 48.31862936567002, 16.409185816259782 48.31862927911216, 16.40918556185919 48.31844941738754, 16.409320393753795 48.31844933157231, 16.409320011445445 48.318179538076286, 16.409454843976796 48.31817945210299, 16.409454459614896 48.31790965859591, 16.409589290085076 48.31790957156695, 16.409589034272788 48.31772970982136, 16.409723864268372 48.31772962263487, 16.409723607984702 48.31754976088417, 16.40985844020233 48.31754967353846, 16.409858310476178 48.31745974266212, 16.41066729290956 48.31745921617576, 16.410667161760934 48.31736928440039, 16.410801990803442 48.317369195950604, 16.410801862115118 48.31727926417233, 16.410936690921304 48.31727917646409, 16.410936561996653 48.31718924468469, 16.411206220477496 48.31718906609581, 16.411206088384276 48.317099135216615, 16.411340918064194 48.3170990479332, 16.411340656099735 48.316919184370775, 16.41147548530773 48.31691909872846, 16.41147535274123 48.31682916694629, 16.411610180360668 48.31682907934848, 16.411610050255764 48.31673914846273, 16.411744877638917 48.316739061606455, 16.411744747296385 48.31664912982027, 16.411879574441926 48.31664904280624, 16.411879441166523 48.316559111020695, 16.412014269424077 48.31655902474729, 16.412014137260652 48.31646909295973, 16.41214896527792 48.31646900472999, 16.4121488328782 48.31637907294129, 16.41228366066054 48.31637898635236, 16.412283526676244 48.31628905456343, 16.41241835287136 48.31628896691836, 16.41241822134867 48.316199036025814, 16.412553047304826 48.31619894732367, 16.412552915547188 48.31610901732928, 16.41268774261537 48.31610892936781, 16.412687610624115 48.31601900117087, 16.412822437454693 48.316018913051614, 16.41282230657409 48.3159289839534, 16.412957131820146 48.31592889657659, 16.412957002051506 48.3158389674763, 16.41309182705861 48.31583887904242, 16.413091694357174 48.31574894994283, 16.413226520476282 48.315748862249585, 16.413226255951137 48.31556900494513, 16.413361081592996 48.315568915295835, 16.41336081659933 48.31538905978486, 16.41349564176666 48.315388969978095, 16.413494977430567 48.314939328030384, 16.413629801412565 48.314939238066984, 16.413629669119615 48.31484930985279, 16.413494845373183 48.3148493989166, 16.413494447859527 48.314579613366355, 16.4133596261728 48.31457970316966, 16.413359096213178 48.31421998938209, 16.41322427547074 48.31422007722764, 16.41322414389521 48.3141301499006, 16.41308932338903 48.31413023758783, 16.413089059361496 48.31395038023195, 16.412954239331206 48.31395046955918, 16.412954108228767 48.31386054042874, 16.41281928843471 48.31386062959767, 16.41281915622165 48.31377070046644, 16.41268433666385 48.31377078947702, 16.41268420603655 48.313680860343204, 16.412549386715003 48.31368094919549, 16.412549256325274 48.31359102005996, 16.412009979976094 48.31359137118982, 16.412009850534655 48.31350144205177, 16.409852738067485 48.31350284107369, 16.409852863718328 48.31359277021616, 16.40917876283651 48.3135932026014, 16.409178887302147 48.31368313084448, 16.40823514519157 48.31368372972779, 16.40823526800197 48.31377365976992, 16.406887062756308 48.31377450163042, 16.406887183198158 48.31386443167379, 16.406617542207236 48.31386459832956, 16.406617420891024 48.31377466828649, 16.40540403651199 48.31377541086343, 16.40540391867684 48.313685480815806, 16.404594997151168 48.31368596845441, 16.404594880736894 48.313596037504574, 16.40419041932908 48.31359627964016, 16.40419030497555 48.313506349586646, 16.403920664506256 48.31350650902064, 16.403920549280123 48.31341657986532, 16.4037857292815 48.313416659345016, 16.4037851543357 48.31296700725086, 16.40365033687041 48.31296708746978, 16.403650681125203 48.31323687855142, 16.403515861599224 48.31323695771457, 16.403515745734975 48.31314702675644, 16.403380929141704 48.313147105759725, 16.40338081351732 48.313057176598576, 16.403245994463976 48.31305725544516, 16.40324588042289 48.31296732448291, 16.403111061605866 48.31296740317123, 16.403110949151646 48.31287747310586, 16.40297613057095 48.3128775516359, 16.40297601700484 48.31278762067036, 16.40270638166486 48.31278777815438, 16.40270626722494 48.31269784718772, 16.40257145046448 48.312697925242425, 16.402571337611406 48.31260799517261, 16.40243651973909 48.31260807306982, 16.402436407122313 48.31251814209903, 16.402301589485166 48.31251821893868, 16.40230147845517 48.31242828886478, 16.40216666105551 48.31242836644545, 16.402166547565486 48.31233843547216, 16.40203173175148 48.31233851379307, 16.402031507943256 48.31215865184021, 16.401896691253146 48.3121587291041, 16.401896579586783 48.31206879812531, 16.401761763131834 48.31206887433163, 16.401761653052247 48.31197894424972, 16.40162683683364 48.31197902029779, 16.401626725643336 48.31188909021497, 16.401491909662195 48.31188916700409, 16.401491798707035 48.311799235121036, 16.40135698296337 48.31179931265116, 16.401356873593837 48.31170938076569, 16.401222058085338 48.311709457238265, 16.401221946258087 48.31161952625197, 16.40108713233408 48.311619602565514, 16.401086910503167 48.31143974058743, 16.40095209705124 48.3114398158432, 16.400951877044474 48.31125995385823, 16.400817062718733 48.31126002985556, 16.400816843186824 48.31108016696517, 16.400682029334295 48.311080242804, 16.400681921154764 48.31099031180535, 16.400547107538554 48.31099038748592, 16.40054688895635 48.310810523686804, 16.400412077161484 48.31081059920811, 16.400411859057495 48.310630737201485, 16.40027704638657 48.31063081166579, 16.400276827409286 48.310450948754486, 16.40014201521269 48.31045102395959, 16.40014179940759 48.31027116104068, 16.400006987683064 48.31027123518798, 16.400006771006904 48.310091373163, 16.39987195975445 48.31009144625255, 16.39987163545491 48.30982165320376, 16.399736826260625 48.30982172613384, 16.39973661053737 48.30964186409376, 16.399601800469295 48.30964193776543, 16.399601585220832 48.30946207481994, 16.399466775625932 48.30946214833313, 16.399466346082963 48.309102422424296, 16.399331537434968 48.30910249577854, 16.399331108848067 48.3087427698462, 16.39919630249393 48.308742842141456, 16.399195981770518 48.30847304812632, 16.39906117477832 48.30847312026361, 16.3990607481002 48.30811339339057, 16.398925942055985 48.30811346626823, 16.398925836972413 48.30802353432065, 16.398521419551415 48.30802375560217, 16.39852131383198 48.30793382455252, 16.398116898466828 48.30793404620922, 16.398116793458453 48.307844115157465, 16.397712378801078 48.307844337190105, 16.39771227180873 48.307754407037, 16.39744266295708 48.30775455396831, 16.397442556441106 48.30766462561194, 16.39717294805988 48.30766477101146, 16.397172840671132 48.30757484355328, 16.397038036041444 48.30757491511689, 16.397037930237026 48.307484986757004, 16.39676832145292 48.307485132107665, 16.39676821612269 48.30739520374592, 16.396633413315243 48.307395276632995, 16.396633306873266 48.30730534737103, 16.39636370173039 48.307305492670686, 16.396363595762608 48.30721556340685, 16.3962287920781 48.30721563492085, 16.39622868634874 48.30712570655469, 16.39609388424857 48.30712577790979, 16.396093780104586 48.307035849541286, 16.39595897689373 48.30703592163816, 16.395958872986036 48.30694599236871, 16.395824071359502 48.30694606430668, 16.39582396634112 48.30685613503628, 16.395689163602853 48.30685620681673, 16.3956890601709 48.30676627844332, 16.395554257668923 48.306766350065566, 16.395554154473267 48.30667642079119, 16.39541935355457 48.3066764913552, 16.39541924924926 48.306586562979206, 16.39528444721884 48.306586633385706, 16.395284344498894 48.3064967050074, 16.395149542705806 48.306496776154994, 16.395149440222152 48.306406846875745, 16.39501464001336 48.30640691786441, 16.395014537768077 48.30631698948284, 16.39487973509853 48.306317059415385, 16.394879633089534 48.30622713013287, 16.394744833353354 48.30622720080512, 16.394744731582716 48.30613727242029, 16.39460993073378 48.30613734203573, 16.394609829200462 48.30604741364925, 16.39434022797568 48.306047553305035, 16.394340126915477 48.30595762401742, 16.394070526162263 48.3059577630408, 16.394070425577212 48.30586783465062, 16.39393562678516 48.30586790437409, 16.393935525088406 48.30577797508366, 16.39366592662735 48.30577811315759, 16.393665826753725 48.30568818476393, 16.393396227415238 48.30568832130686, 16.39339612801574 48.305598392911385, 16.393261328583556 48.30559846184493, 16.39326122942135 48.30550853344783, 16.39299163102806 48.30550866994124, 16.392991532338975 48.30541874064299, 16.39272193441728 48.30541887650406, 16.39272183620329 48.30532894810328, 16.392452240101175 48.3053290833313, 16.3924521423603 48.30523915402941, 16.392047748239303 48.30523935523659, 16.392047651210298 48.30514942683193, 16.391643256448244 48.30514962751662, 16.39164316013015 48.305059699109925, 16.391373565440894 48.305059831808975, 16.391373468247917 48.30496990250179, 16.390969077594264 48.304970099914854, 16.39096898111314 48.304880171504955, 16.39069938601822 48.30488030262401, 16.390699291359127 48.30479037421161, 16.39029490211899 48.30479056925374, 16.390294806822794 48.30470064083999, 16.390025212669286 48.30470076947909, 16.390025119195123 48.30461084106288, 16.389620731368538 48.304611033734055, 16.389620637257263 48.30452110531647, 16.389351044047103 48.30452123327424, 16.389350951757844 48.304431304854205, 16.38894656399695 48.30443149515512, 16.388946472418525 48.304341566733086, 16.388676881498778 48.304341693109635, 16.388676790393475 48.304251763786496, 16.388407197250444 48.304251890431246, 16.388407106619184 48.3041619611063, 16.387598336684686 48.30416233454634, 16.387598246127567 48.30407240611872, 16.386385091302763 48.30407295426548, 16.38638500287718 48.30398302583474, 16.385037054922684 48.30398359349758, 16.38503697021249 48.30389366416367, 16.384767380281467 48.30389377598032, 16.384767296046125 48.30380384754394, 16.38463250131634 48.30380390276547, 16.384632418665305 48.3037139734276, 16.384497622823936 48.303714028491584, 16.38449754041096 48.3036241000514, 16.38436274615476 48.303624155855935, 16.384362661282243 48.303534226516035, 16.384227868609507 48.303534281262536, 16.384227702036856 48.303354424375584, 16.38409290848848 48.303354478065, 16.38409265664712 48.30308469272457, 16.38395786515661 48.30308474625491, 16.383957532567614 48.30272503244628, 16.384092324458127 48.30272497801679, 16.384092240063364 48.30263504866236, 16.384361823369616 48.302634939329835, 16.384361739849645 48.30254500997385, 16.384631322681546 48.30254490090907, 16.384631237340542 48.302454971552585, 16.38490081834848 48.30245486095758, 16.38490073388314 48.30236493249877, 16.3850355248228 48.30236487606493, 16.38503544012113 48.30227494760487, 16.385305020179473 48.30227483606279, 16.385304935004697 48.30218490760173, 16.385439724122513 48.30218485159418, 16.385439640059303 48.302094923131314, 16.385709219167197 48.302094809742854, 16.385709133282983 48.3020048812795, 16.385843921926014 48.302004824798466, 16.38584383715249 48.301914895434024, 16.385978625559215 48.30191483969448, 16.38597853920146 48.3018249103294, 16.386248116886243 48.301824796577634, 16.386248028708398 48.30173486811138, 16.38597845149713 48.30173498186277, 16.385978365141128 48.30164505339414, 16.385708788400784 48.301645165614, 16.385708701170838 48.30155523714417, 16.38557391371204 48.30155529436562, 16.385573828067173 48.30146536589363, 16.385304252271304 48.30146547716494, 16.385304165752487 48.30137554869172, 16.385169377418023 48.30137560543951, 16.3851692924834 48.30128567606482, 16.38422577847831 48.301286063478024, 16.38422586175481 48.30137599195466, 16.3835519214053 48.301376263298266, 16.383552004846322 48.30146619177384, 16.3830128518836 48.301466407804604, 16.38301293437803 48.30155633627949, 16.382473779112278 48.30155654798544, 16.382473859312192 48.30164647646018, 16.382204282552127 48.30164658226444, 16.38220436227893 48.301736510738124, 16.381665206457498 48.301736718653764, 16.381665286586383 48.30182664802546, 16.381260917994986 48.30182680230448, 16.381260997413186 48.301916730775964, 16.38018268195501 48.30191713613575, 16.380182758132403 48.302007065507006, 16.3797783894557 48.302007214573614, 16.379778237175515 48.30182735762781, 16.379643448987213 48.301827406100784, 16.379643221953263 48.30155761977144, 16.379508433127736 48.30155766898576, 16.379508208155336 48.30128788264271, 16.379373420040462 48.30128793259788, 16.379373269186118 48.301108074729214, 16.37923848289151 48.301108123626285, 16.379238387491938 48.30099343912988, 16.37944416799274 48.30099097222012, 16.37943811148995 48.30076612533147, 16.3811231333724 48.300745919235624, 16.381117069525335 48.30052107152897, 16.39459711891747 48.300358354930914, 16.39460324194196 48.30058320100814, 16.398984248980025 48.30052994515226, 16.398990391292017 48.30075479098035, 16.40842622906563 48.30063971831031, 16.408432418247614 48.300864563604485, 16.413487364496337 48.300802555598196, 16.41349357727569 48.30102740239887, 16.41652657384219 48.30099006109368, 16.41653279729658 48.301214907717004, 16.41922880063052 48.301181649649685, 16.419235034631534 48.30140649791174, 16.420583038849443 48.30138984555513, 16.42058927882593 48.30161469463127, 16.421937288063017 48.301598026399766, 16.421943532667225 48.3018228762909, 16.423291544229656 48.30180619398495, 16.423297794809663 48.30203104468996, 16.42464581141095 48.302014359098976, 16.424652066619014 48.30223921061879, 16.425326078222522 48.30223086635643, 16.42533233509658 48.302455716930574, 16.426006348085853 48.302447368681236, 16.426012607975416 48.302672219207906, 16.42634961653662 48.30266804223345, 16.426355877962173 48.30289289273181, 16.42702989653131 48.30288453848122, 16.42703615962616 48.30310938983245, 16.427373169630915 48.30310521075766, 16.42737943560654 48.303330060280906, 16.428053457059494 48.30332170003102, 16.42805972605409 48.30354655130529, 16.42839673884698 48.303542368330454, 16.428403008029793 48.30376721957743, 16.42907703506058 48.303758852426675, 16.429083307257613 48.30398370272677, 16.429420322841793 48.303979517650404, 16.429426596575073 48.30420436792209, 16.429763610886436 48.30420018184125, 16.42976988615599 48.304425032084524, 16.43010690323839 48.304420844995846, 16.430113180044255 48.30464569521071, 16.430787215650604 48.30463731803351, 16.430793495474187 48.30486216910001, 16.4311305153461 48.304857979010364, 16.431136795356444 48.30508282915025, 16.431473815303434 48.30507863805495, 16.431480096848528 48.30530348726706, 16.43181711821855 48.30529929516502, 16.431823401303454 48.30552414614727, 16.43216042544453 48.30551995303733, 16.43216670871457 48.30574480219364, 16.432503734278693 48.30574060807687, 16.43251001908864 48.305965459003325, 16.43318407030849 48.305957066871585, 16.433190358134834 48.30618191775029, 16.43352738513853 48.306177719734166, 16.433533674499756 48.30640256968506, 16.433870701581895 48.306398372461835, 16.43387699382607 48.3066232214838, 16.43421402232951 48.306619022354404, 16.43422031476404 48.30684387224829, 16.43455734468876 48.30683967121272, 16.434563640009777 48.30706452197626, 16.435237701303762 48.30705611870356, 16.435243998289916 48.307280967621786, 16.435581031005476 48.30727676448415, 16.43558732818213 48.307501614274265, 16.43592436232066 48.30749741012977, 16.435930661032383 48.30772225899206, 16.43626769524761 48.30771805474105, 16.43627400087959 48.307942899073566, 16.436611036501862 48.307938685721915, 16.436617346361572 48.308163527325604, 16.4372914217445 48.30815509851884, 16.43729773462107 48.30837994007454, 16.437971814083493 48.30837150727735, 16.43797812998059 48.30859635058362, 16.438315169755267 48.308592131336425, 16.438321488537504 48.30881697461288, 16.43842483919983 48.308815681197736, 16.4384251761681 48.308984824320056, 16.438290370663495 48.308984945133176, 16.43829072859374 48.309164803415314, 16.43815592261454 48.3091649240712, 16.438156459480055 48.30943471148434, 16.438021652787633 48.30943483108407, 16.438024508813072 48.310873693484865, 16.437889698329954 48.31087381293264, 16.437893442906976 48.31276231951719, 16.438028259712848 48.312762200060256, 16.438030045030455 48.3136614890302, 16.43816486420628 48.31366137031075, 16.438166116312683 48.31429087196285, 16.438300937146035 48.31429075308271, 16.438302907052563 48.31527997084871, 16.438168083613036 48.31528008973302, 16.438169335831095 48.31590959120717, 16.438034509383876 48.315909709937294, 16.438035227675822 48.31626942875827, 16.43790040027814 48.316269546432565, 16.43790112169386 48.316629271523944, 16.43776629469577 48.31662938904054, 16.437766654936848 48.31680925247782, 16.437631827462173 48.31680936893783, 16.437632007348874 48.31689930155402, 16.437362350576485 48.31689953490114, 16.437362529988384 48.3169894666174, 16.43709287274036 48.31698970023239, 16.437093051679206 48.31707963194799, 16.436823393953784 48.317079864931515, 16.436823572419577 48.31716979664645, 16.43655391421677 48.31717002899857, 16.43655409490611 48.31725996071048, 16.436149608906963 48.31726030805263, 16.436149786187933 48.31735023886733, 16.435880131075297 48.317350470536255, 16.43588030788323 48.31744040135028, 16.435610653641515 48.31744063238658, 16.43561082997639 48.31753056319994, 16.43534117525732 48.3175307936048, 16.435341351119135 48.317620724417495, 16.435071694574408 48.317620954192094, 16.43507186996317 48.317710885004125, 16.43480221428766 48.317711113246816, 16.43480238920509 48.31780104495747, 16.434532731703943 48.31780127256987, 16.43453290614656 48.31789120338054, 16.434263248169806 48.317891431260776, 16.43426342213935 48.31798136207079, 16.43399376368526 48.31798158931956, 16.433993938530055 48.31807152012774, 16.433724278248604 48.31807174584692, 16.43372445127372 48.318161677554855, 16.433454791863273 48.318161902641414, 16.433454964415276 48.31825183434868, 16.43332013447184 48.31825194665525, 16.433320306787717 48.318341878361444, 16.433050645076033 48.318342102502314, 16.4330508169171 48.31843203330851, 16.432781157424778 48.318432256815605, 16.432781327447817 48.3185221894209, 16.432511666129873 48.318522412297625, 16.43251183702474 48.31861234310247, 16.432242173882877 48.31861256624816, 16.43224234430462 48.31870249705233, 16.43210751317049 48.318702608837526, 16.432107682007757 48.31879253964177, 16.431838019259636 48.318792760940134, 16.431838187625466 48.318882692642966, 16.431568524400102 48.31888291330985, 16.43156869363946 48.31897284411157, 16.431299029936845 48.31897306414693, 16.431299197358076 48.31906299674766, 16.43116436526687 48.31906310562931, 16.43116453245027 48.31915303732972, 16.430894867794795 48.319153256418154, 16.430895034505046 48.319243188117824, 16.43062536937233 48.31924340657478, 16.43062553560943 48.31933333827377, 16.430355868651112 48.31933355610029, 16.4303560344134 48.319423486899225, 16.430221201371882 48.31942359647453, 16.430221366897996 48.31951352727243, 16.42995170033522 48.31951374415091, 16.42995186539148 48.31960367674669, 16.429682197003114 48.31960389299474, 16.42968236293126 48.31969382379011, 16.42954752782634 48.31969393257726, 16.429547693518323 48.319783863371576, 16.429278024177147 48.319784078672676, 16.429278188047583 48.31987400946738, 16.42900851823086 48.319874225036216, 16.42900868162975 48.319964156729476, 16.428873847154915 48.31996426292766, 16.42887401031925 48.3200541955192, 16.428604339548087 48.32005440924175, 16.428604502235974 48.32014434003393, 16.428469665938007 48.32014444665901, 16.42846982839132 48.32023437834943, 16.428200156667373 48.32023459112501, 16.428200318645867 48.320324521915396, 16.428065481873144 48.32032462896628, 16.428065643615433 48.3204145597556, 16.427795970940338 48.320414772483446, 16.42779613220942 48.320504703272064, 16.427526459055553 48.32050491446905, 16.427526619853037 48.32059484615621, 16.427391782363717 48.32059495151848, 16.42739194292339 48.320684882305294, 16.42712226746998 48.320685093455616, 16.42712242755803 48.320775025140996, 16.42698759094074 48.32077513002867, 16.426987749442574 48.32086506081475, 16.426718074383224 48.320865270117665, 16.426718233763417 48.320955202700524, 16.42658339531976 48.32095530621646, 16.42658355311215 48.321045237000696, 16.42631387710166 48.32104544625588, 16.42631403577079 48.32113537793763, 16.426179196852388 48.32113548187932, 16.42617935393529 48.32122541266175, 16.425909676972086 48.32122562096982, 16.42590983358334 48.321315552650816, 16.42577499553539 48.32131565521861, 16.425775151910408 48.32140558689852, 16.425640312277842 48.32140569020895, 16.42564046976503 48.32149562188672, 16.425370788675135 48.321495828035076, 16.42537094703591 48.32158575881175, 16.42523610558015 48.32158586254896, 16.425236262356258 48.321675793325625, 16.424966580315235 48.32167599942615, 16.424966736618078 48.321765930202055, 16.42483189603282 48.321766032565385, 16.42483205075255 48.32185596424054, 16.4244275296311 48.3218562712813, 16.42442768363898 48.32194620205674, 16.42402316044965 48.32194650677755, 16.42402331374722 48.32203643755255, 16.423483945842296 48.32203684343591, 16.423484098192528 48.32212677421081, 16.42294472932436 48.32212717576761, 16.422944880728775 48.3222171074417, 16.422540351336053 48.322217406952, 16.42254050337702 48.32230733772533, 16.42213597461647 48.32230763671217, 16.422136124598673 48.32239756748605, 16.421866438730504 48.32239776632027, 16.421866588239382 48.32248769709339, 16.42105752784354 48.322488288006525, 16.421057675932463 48.322578219679436, 16.42024861408658 48.322578804004294, 16.420248760754014 48.32266873567769, 16.417956413790822 48.322670362164715), (16.414555134575814 48.30279820988291, 16.414689925228203 48.30279811779624, 16.414689785736666 48.3027081875988, 16.414554995321055 48.30270827968517, 16.414555134575814 48.30279820988291), (16.41037729436078 48.30325062013517, 16.41024250384856 48.303250705368775, 16.41024276720923 48.30343056306632, 16.410377559542923 48.30343047783129, 16.41037729436078 48.30325062013517), (16.410377559542923 48.30343047783129, 16.41037769146167 48.30352040712734, 16.410512484031507 48.30352032173406, 16.410512351875976 48.303430392438294, 16.410377559542923 48.30343047783129), (16.384764761087336 48.30110598570524, 16.38516912126842 48.301105818211084, 16.38516886647141 48.300836031868705, 16.38489929264137 48.30083614398884, 16.38489937844738 48.30092607247107, 16.38476459129541 48.30092612874405, 16.384764761087336 48.30110598570524)))"
